,Date,DXY_close,IDCOTCTR_close,SKEW_close,WGREIT_close,VVIX_close,US10Y_close,US3M_close,USIG_close,USHY_close,VIX_close,CL_close,BCOMGC_close,SP_close,FESX_close,US_close,SI_close,N225_close,NQ_close,MOVE_close,TY_close,FGBL_close,JPY_close,CHF_close
3316,2012-09-18,79.249,96.44,127.38,1086.0,90.13,1.812,0.106,113.1,,14.18,95.29,224.25,1453.0,2563.0,145.62,34.644,9123.77,2841.25,59.8,133.44,,78.77,0.9281
3317,2012-09-19,79.055,96.55,122.44,1082.36,88.61,1.7735,0.112,113.32,,13.88,91.98,224.31,1453.25,2568.0,145.97,34.519,9232.21,2844.75,57.5,133.55,,78.397,0.9263
3318,2012-09-20,79.411,96.59,128.03,1070.13,88.72,1.765,0.106,113.26,,14.07,92.42,224.12,1453.75,2550.0,146.72,34.618,9086.98,2844.5,59.7,132.41,,78.2,0.9323
3319,2012-09-21,79.328,96.64,130.6,1071.1,87.9,1.755,0.106,113.48,,13.98,92.89,225.11,1452.0,2564.0,146.88,34.567,9110.0,2843.75,59.6,132.67,,78.165,0.9332
3320,2012-09-24,79.518,96.81,129.12,1068.38,85.88,1.715,0.101,113.56,,14.15,91.93,223.41,1451.5,2551.0,147.59,33.921,9069.29,2829.5,57.5,132.92,,77.864,0.9346
3321,2012-09-25,79.552,96.96,125.45,1060.4399,92.79,1.671,0.112,113.79,,15.43,91.37,223.64,1437.25,2561.0,148.38,33.886,9091.54,2794.5,57.6,133.17,,77.728,0.9377
3322,2012-09-26,79.885,97.22,124.06,1056.11,95.05,1.61,0.106,113.92,,16.81,89.98,222.02,1427.0,2500.0,149.88,33.883,8906.7,2765.5,58.5,133.64,,77.698,0.939
3323,2012-09-27,79.548,97.13,127.56,1060.1899,88.24,1.656,0.091,113.91,,14.84,91.85,225.43,1441.0,2500.0,149.5,34.595,8949.87,2805.75,61.08,133.5,,77.61,0.9372
3324,2012-09-28,79.935,97.15,125.87,1058.0,90.49,1.633,0.096,113.92,,15.73,92.19,224.59,1434.25,2455.0,149.38,34.517,8870.16,2783.25,60.47,133.48,,77.92,0.9399
3325,2012-10-01,79.824,97.2,128.17,1053.47,92.51,1.618,0.091,113.85,,16.32,92.48,225.78,1437.0,2495.0,149.66,34.881,8796.51,2779.5,59.4,133.58,,78.041,0.9384
3326,2012-10-02,79.744,97.25,127.1,1058.51,90.25,1.62,0.091,113.87,,15.71,91.89,224.81,1441.0,2489.0,149.91,34.604,8786.05,2786.5,60.4,133.64,,78.215,0.9369
3327,2012-10-03,79.965,97.23,125.4,1059.04,87.56,1.616,0.091,114.08,,15.43,88.14,225.34,1444.75,2487.0,149.69,34.631,8746.87,2799.25,59.2,133.73,,78.415,0.9369
3328,2012-10-04,79.353,97.04,120.39,1060.15,83.51,1.673,0.101,113.75,,14.55,91.71,227.45,1455.75,2478.0,148.81,35.041,8824.59,2812.75,59.8,133.42,,78.484,0.9309
3329,2012-10-05,79.337,96.72,123.85,1063.28,83.1,1.732,0.106,113.59,,14.33,89.88,225.46,1455.5,2525.0,147.5,34.516,8863.3,2795.5,60.4,132.92,,78.675,0.93
3330,2012-10-08,79.54,,122.06,1059.13,85.85,,0.101,113.73,,15.11,89.33,224.82,1449.75,2493.0,148.25,33.982,,2768.75,,133.27,,78.286,0.9327
3331,2012-10-09,79.951,96.82,121.21,1056.4,88.53,1.713,0.101,113.85,,16.37,92.39,223.46,1436.0,2462.0,147.97,33.951,8769.59,2725.25,59.3,133.05,,78.219,0.9415
3332,2012-10-10,79.917,96.94,120.46,1059.5601,94.36,1.68,0.104,113.85,,16.29,91.25,223.48,1426.25,2455.0,148.72,34.073,8596.23,2714.0,59.6,133.22,,78.075,0.9401
3333,2012-10-11,79.775,97.03,120.83,1061.36,90.74,1.668,0.101,114.24,,15.59,92.07,224.17,1428.5,2482.0,149.25,34.046,8546.78,2704.5,61.4,133.27,,78.402,0.935
3334,2012-10-12,79.667,97.08,120.97,1058.54,91.87,1.656,0.106,114.53,,16.14,91.86,222.79,1421.5,2467.0,149.56,33.633,8534.12,2701.25,61.4,133.31,,78.445,0.9335
3335,2012-10-15,79.742,97.08,122.45,1065.22,92.92,1.668,0.101,114.69,,15.27,91.85,219.99,1435.5,2480.0,149.44,32.707,8577.93,2722.5,63.0,133.31,,78.789,0.9318
3336,2012-10-16,79.405,96.83,122.52,1072.49,90.31,1.722,0.0989,114.63,,15.22,92.09,221.1,1449.25,2542.0,148.19,32.922,8701.31,2756.5,64.8,132.88,,78.825,0.9227
3337,2012-10-17,79.016,96.44,124.95,1074.1899,85.6,1.822,0.106,114.41,,15.07,92.12,221.94,1457.0,2568.0,146.66,33.197,8806.55,2761.75,68.7,132.08,,79.06,0.9223
3338,2012-10-18,79.367,96.39,124.58,1079.28,86.51,1.831,0.101,114.21,,15.03,92.1,220.89,1451.5,2572.0,146.38,32.838,8982.86,2724.0,69.0,131.98,,79.308,0.9246
3339,2012-10-19,79.621,96.61,125.39,1073.13,92.63,1.766,0.096,114.47,,17.06,90.05,218.27,1424.0,2534.0,147.56,32.073,9002.68,2655.25,68.5,132.39,,79.32,0.9283
3340,2012-10-22,79.652,96.53,122.99,1068.33,92.48,1.815,0.096,114.17,,16.62,88.65,218.56,1430.0,2526.0,147.12,32.227,9010.71,2679.0,69.8,132.11,,79.977,0.9262
3341,2012-10-23,79.976,96.67,120.16,1059.0601,99.66,1.761,0.106,114.36,,18.83,86.67,216.42,1406.75,2475.0,147.75,31.768,9014.25,2651.75,68.9,132.38,,79.82,0.9329
3342,2012-10-24,79.914,96.64,119.33,1059.39,96.39,1.794,0.112,114.26,,18.33,85.73,215.44,1405.25,2489.0,147.47,31.595,8954.3,2641.75,67.1,132.38,,79.838,0.9328
3343,2012-10-25,80.044,96.4,120.89,1060.13,91.86,1.812,0.112,114.014,,18.12,86.05,216.88,1408.25,2479.0,146.72,32.049,9055.2,2639.25,73.1,131.91,,80.235,0.935
3344,2012-10-26,80.068,96.67,119.31,1054.4301,89.43,1.749,0.112,114.39,,17.81,86.28,216.74,1407.5,2491.0,148.0,32.011,8933.06,2650.25,73.0,132.56,,79.65,0.9351
3345,2012-10-29,80.232,96.84,,,,1.721,0.117,,,,,216.34,1407.5,2474.0,148.72,31.727,8929.34,2650.25,71.1,132.78,,79.65,0.9358
3346,2012-10-30,79.931,,,,,,0.1141,,,,,216.77,1407.5,2509.0,148.62,31.788,8841.98,2650.25,,132.67,,79.764,0.9362
3347,2012-10-31,79.919,96.99,115.04,1063.01,90.23,1.694,0.1344,114.79,,18.6,86.24,217.65,1406.75,2504.0,149.31,32.288,8928.29,2631.75,71.43,133.03,,79.684,0.9323
3348,2012-11-01,80.047,96.85,117.85,1066.29,81.7,1.73,0.096,114.3,,16.69,87.09,217.2,1423.25,2530.0,148.59,32.226,8946.87,2676.0,72.0,132.83,,79.86,0.9313
3349,2012-11-02,80.593,96.8,115.78,1069.58,87.84,1.717,0.096,114.28,,17.59,84.86,212.09,1405.5,2541.0,148.41,30.835,9051.22,2632.25,72.3,132.78,,80.22,0.9316
3350,2012-11-05,80.749,97.0,115.52,1063.37,90.75,1.679,0.096,114.25,,18.42,85.65,213.11,1412.0,2516.0,149.25,31.113,9007.44,2653.5,68.61,133.14,,80.5,0.9409
3351,2012-11-06,80.613,96.77,116.34,1067.5699,87.56,1.751,0.0966,113.8801,,17.58,88.71,217.13,1425.25,2531.0,148.28,32.019,8975.15,2667.0,69.3,132.7,,80.16,0.943
3352,2012-11-07,80.759,97.22,116.1,1063.35,94.75,1.644,0.1014,114.21,,19.08,84.44,217.01,1389.0,2476.0,150.31,31.651,8972.89,2601.25,60.9,133.58,,80.29,0.9431
3353,2012-11-08,80.793,97.4,116.69,1052.26,93.39,1.618,0.091,114.4665,,18.49,85.09,218.53,1375.25,2481.0,151.19,32.231,8837.15,2563.25,59.1,133.86,,79.97,0.9455
3354,2012-11-09,81.026,97.45,115.4,1047.6,94.02,1.613,0.0763,114.31,,18.61,86.07,219.15,1375.75,2481.0,151.62,32.59,8757.6,2571.75,59.1,133.91,,79.479,0.9461
3355,2012-11-12,81.035,,114.23,1047.27,90.54,,0.0763,114.33,,16.68,85.57,219.15,1378.25,2473.0,151.66,32.513,8676.44,2572.25,,133.89,,79.46,0.9477
3356,2012-11-13,81.084,97.58,114.81,1046.28,87.84,1.594,0.091,114.4067,,16.65,85.38,218.38,1371.0,2493.0,152.09,32.478,8661.05,2551.75,57.3,134.05,,79.598,0.9483
3357,2012-11-14,81.056,97.57,113.23,1033.01,94.66,1.589,0.106,114.17,,17.92,86.32,219.06,1353.0,2475.0,152.03,32.871,8664.73,2520.75,56.84,134.05,,79.46,0.947
3358,2012-11-15,81.078,97.59,113.65,1026.62,94.54,1.594,0.081,114.14,,17.99,85.45,216.99,1351.25,2460.0,152.06,32.665,8829.72,2513.25,55.6,134.03,,80.2,0.9455
3359,2012-11-16,81.257,97.62,115.85,1028.0601,90.27,1.584,0.081,114.25,,16.41,86.92,217.09,1359.75,2428.0,152.22,32.361,9024.16,2524.25,54.98,134.19,,81.12,0.9422
3360,2012-11-19,80.874,97.48,113.46,1043.13,88.43,1.613,0.081,114.37,,15.24,89.28,219.59,1382.5,2495.0,151.44,33.181,9153.2,2576.75,54.7,133.91,,81.526,0.9444
3361,2012-11-20,80.957,97.3,117.25,1045.03,85.93,1.668,0.0761,114.005,,15.08,86.75,218.22,1386.25,2508.0,150.53,32.923,9142.64,2584.75,53.7,133.61,,81.35,0.9427
3362,2012-11-21,80.932,97.18,116.62,1044.12,85.85,1.68,0.096,114.03,,15.31,87.38,218.82,1388.25,2518.0,150.09,33.344,9222.52,2587.25,53.9,133.39,,81.755,0.9401
3363,2012-11-22,80.932,,,,,,0.096,,,,,,,2534.0,150.07,33.34,9366.8,,,,,82.574,0.9363
3364,2012-11-23,80.192,97.15,117.82,1057.0601,82.86,1.693,0.091,114.05,,15.14,88.28,221.75,1405.25,2552.0,150.03,34.111,,2625.5,,133.33,,82.359,0.9353
3365,2012-11-26,80.251,97.29,116.96,1057.15,82.45,1.666,0.096,114.17,,15.5,87.74,221.53,1403.25,2541.0,150.59,34.138,9388.94,2637.0,,133.55,,82.546,0.9284
3366,2012-11-27,80.402,97.36,116.65,1054.09,84.17,1.639,0.0938,114.34,,15.92,87.18,220.61,1397.5,2540.0,150.88,33.982,9423.3,2632.5,51.7,133.72,,81.888,0.9269
3367,2012-11-28,80.336,97.47,116.12,1051.39,80.39,1.633,0.0989,114.23,,15.51,86.49,217.33,1407.0,2547.0,151.38,33.681,9308.35,2651.75,52.3,133.98,,82.08,0.9306
3368,2012-11-29,80.204,97.45,117.35,1058.35,78.42,1.62,0.086,114.28,,15.06,88.07,218.68,1415.75,2579.0,151.22,34.348,9400.88,2671.25,51.7,134.02,,82.15,0.9291
3369,2012-11-30,80.153,97.49,117.07,1061.4301,78.59,1.613,0.081,114.41,,15.87,88.91,216.56,1414.5,2579.0,151.41,33.204,9446.01,2667.0,51.8,134.12,,82.151,0.9278
3370,2012-12-03,79.882,97.44,115.98,1066.15,84.07,1.622,0.086,114.08,,16.64,89.09,217.62,1407.0,2581.0,151.06,33.681,9458.18,2661.25,51.02,133.97,,82.456,0.9272
3371,2012-12-04,79.644,97.52,115.31,1066.49,86.18,1.605,0.096,113.99,,17.12,88.5,214.42,1405.5,2586.0,151.47,32.734,9432.46,2655.75,51.7,134.08,,82.133,0.9272
3372,2012-12-05,79.774,97.58,114.55,1064.1,82.98,1.591,0.096,114.33,,16.46,87.88,214.17,1408.25,2587.0,151.59,32.883,9468.84,2628.75,52.3,134.28,,81.816,0.9264
3373,2012-12-06,80.258,97.63,115.74,1069.26,84.15,1.586,0.096,114.27,,16.58,86.26,215.18,1413.0,2603.0,151.84,33.039,9545.16,2645.25,53.3,134.36,,82.436,0.9264
3374,2012-12-07,80.41,97.45,115.23,1075.0601,80.74,1.623,0.086,114.11,,15.9,85.93,215.65,1416.0,2598.0,150.88,33.053,9527.39,2627.25,,134.06,,82.43,0.9327
3375,2012-12-10,80.328,97.51,114.77,1076.01,81.56,1.618,0.081,114.18,,16.05,85.56,216.77,1420.25,2594.0,151.06,33.3,9533.75,2641.75,52.25,134.11,,82.56,0.9359
3376,2012-12-11,80.061,97.38,115.92,1077.29,78.7,1.656,0.071,113.99,,15.57,85.79,216.16,1431.5,2623.0,150.38,32.941,9525.32,2677.0,51.6,133.92,,82.35,0.9335
3377,2012-12-12,79.815,97.2,116.49,1074.5699,83.02,1.702,0.038,113.701,,15.95,86.77,217.21,1427.25,2629.0,149.44,33.707,9581.46,2661.5,53.6,133.61,,82.52,0.9314
3378,2012-12-13,79.928,97.1,116.24,1068.29,86.74,1.732,0.056,113.47,,16.56,85.89,214.55,1418.0,2621.0,149.19,32.28,9742.73,2643.0,,133.3,,83.21,0.9266
3379,2012-12-14,79.58,97.19,118.92,1070.4,86.39,1.704,0.03,113.67,,17.0,86.73,214.57,1415.0,2628.0,149.72,32.223,9737.56,2619.0,52.8,133.39,,83.667,0.9236
3380,2012-12-17,79.568,96.98,118.06,1074.5699,82.1,1.773,0.03,113.34,,16.34,87.2,214.72,1427.0,2626.0,148.66,32.206,9828.88,2657.75,57.1,132.98,,84.142,0.9181
3381,2012-12-18,79.359,96.68,117.86,1081.17,79.36,1.821,0.046,113.0,,15.57,87.93,211.25,1441.0,2647.0,147.31,31.595,9923.01,2697.25,63.0,132.58,,83.903,0.9178
3382,2012-12-19,79.269,96.8,120.76,1080.33,83.33,1.807,0.0583,113.32,,17.36,89.98,210.87,1433.0,2655.0,148.03,31.045,10160.4,2688.75,57.8,132.88,,84.361,0.9129
3383,2012-12-20,79.261,96.8,124.47,1092.3199,83.06,1.8,0.056,113.31,,17.67,90.13,208.11,1440.5,2661.0,146.5,29.612,10039.33,2685.75,54.4,132.16,,84.226,0.9136
3384,2012-12-21,79.617,96.99,127.08,1085.61,87.7,1.77,0.056,113.4,,17.84,88.66,209.91,1420.5,2643.0,147.53,30.142,9940.06,2656.25,55.3,132.48,,84.42,0.9119
3385,2012-12-24,79.642,96.92,124.47,1087.45,89.27,1.776,0.0583,113.53,,17.84,88.61,209.83,1419.75,2660.0,147.25,29.839,,2644.5,54.9,132.33,,84.41,0.916
3386,2012-12-25,79.642,,,,,,0.056,,,,,,,,,29.94,10080.12,,,,,84.84,0.916
3387,2012-12-26,79.621,96.97,122.18,1083.17,92.17,1.749,0.061,113.28,,19.48,90.98,209.98,1413.5,2660.0,147.47,29.983,10230.36,2624.25,54.5,132.5,,85.0,0.916
3388,2012-12-27,79.62,97.19,119.6,1086.1801,90.89,1.734,0.076,113.49,,19.47,90.87,210.36,1410.75,2654.0,148.34,30.184,10322.98,2618.25,55.0,132.92,,85.668,0.9131
3389,2012-12-28,79.678,97.2,118.38,1080.51,104.72,1.701,0.015,113.6999,,22.72,90.8,209.37,1384.0,2615.0,148.38,29.92,10395.18,2581.75,56.7,132.95,,86.507,0.9124
3390,2012-12-31,79.769,97.08,121.27,1086.55,92.5,1.757,0.035,113.16,,18.02,91.82,211.89,1420.0,2604.0,147.5,30.173,,2651.0,59.4,132.78,,85.96,0.9126
3391,2013-01-01,79.769,,,,,,0.046,,,,,,,,,30.248,,,,,,86.72,0.9146
3392,2013-01-02,79.845,96.72,121.77,1101.4,78.77,1.835,0.061,113.51,,14.68,93.12,213.53,1457.0,2700.0,145.72,30.952,,2734.5,61.1,132.14,,86.6,0.9154
3393,2013-01-03,80.382,96.48,117.93,1097.2,77.02,1.911,0.071,113.145,,14.56,92.92,211.74,1453.5,2695.0,144.72,30.671,,2721.25,63.5,131.62,,87.275,0.9178
3394,2013-01-04,80.499,96.43,115.53,1100.33,75.18,1.903,0.071,113.08,,13.83,93.09,208.49,1457.75,2698.0,144.5,29.896,10688.11,2708.75,62.0,131.52,,87.74,0.928
3395,2013-01-07,80.256,96.49,116.78,1101.61,76.77,1.901,0.061,113.26,,13.79,93.19,208.16,1455.75,2686.0,144.69,30.032,10599.01,2713.5,59.9,131.58,,88.198,0.9245
3396,2013-01-08,80.345,96.62,118.15,1097.53,78.37,1.864,0.0608,113.5,,13.62,93.15,210.17,1452.25,2685.0,145.19,30.415,10508.06,2709.75,58.6,131.86,,87.253,0.9209
3397,2013-01-09,80.557,96.72,117.89,1100.58,78.51,1.86,0.0608,113.54,,13.81,93.1,209.33,1455.75,2700.0,145.5,30.201,10578.57,2717.75,56.3,132.06,,86.907,0.9238
3398,2013-01-10,79.738,96.59,118.53,1103.54,77.49,1.899,0.061,113.38,,13.49,93.82,212.17,1467.0,2701.0,144.84,30.875,10652.64,2732.75,58.2,131.72,,88.133,0.9258
3399,2013-01-11,79.563,96.66,119.14,1103.4399,78.52,1.866,0.066,113.4412,,13.36,93.56,209.97,1467.25,2711.0,145.28,30.367,10801.57,2739.5,59.2,131.91,,89.246,0.914
3400,2013-01-14,79.488,96.73,117.19,1106.13,78.28,1.848,0.066,113.38,,13.52,94.14,211.08,1464.25,2711.0,145.47,31.08,,2724.5,55.8,132.03,,89.523,0.9139
3401,2013-01-15,79.779,96.84,120.9,1111.47,77.84,1.836,0.081,113.4799,,13.55,93.28,212.93,1465.25,2696.0,145.97,31.498,10879.08,2710.0,53.1,132.27,,89.46,0.9223
3402,2013-01-16,79.804,96.85,120.13,1110.11,77.26,1.819,0.081,113.68,,13.42,94.24,212.83,1465.5,2699.0,146.09,31.514,10600.44,2721.75,53.2,132.3,,88.75,0.9317
3403,2013-01-17,79.649,96.64,120.53,1110.17,78.77,1.884,0.076,113.42,,13.57,95.49,213.79,1475.75,2712.0,145.19,31.786,10609.64,2736.25,56.9,131.88,,88.63,0.9308
3404,2013-01-18,80.036,96.76,124.79,1112.36,73.43,1.84,0.076,113.51,,12.46,95.56,213.31,1479.0,2706.0,145.84,31.902,10913.3,2729.5,55.85,132.14,,89.821,0.9331
3405,2013-01-21,80.036,,,,,,0.076,,,,,,,2722.0,145.51,32.013,10747.74,,58.96,,,90.174,0.934
3406,2013-01-22,79.874,96.84,126.73,1116.61,73.87,1.844,0.066,113.49,,12.43,96.24,214.09,1489.5,2715.0,146.03,32.147,10709.93,2746.75,61.89,132.27,,89.6,0.9343
3407,2013-01-23,79.92,96.83,126.58,1115.63,71.86,1.828,0.076,113.47,,12.46,95.23,213.27,1490.25,2706.0,145.97,32.409,10486.99,2754.75,53.6,132.3,,88.529,0.9292
3408,2013-01-24,79.949,96.8,125.47,1116.35,76.17,1.852,0.081,113.37,,12.69,95.95,211.15,1491.75,2721.0,145.84,31.695,10620.87,2714.0,55.3,132.23,,88.58,0.9296
3409,2013-01-25,79.748,96.37,124.71,1122.12,76.92,1.949,0.076,112.86,,12.89,95.88,209.47,1495.75,2740.0,144.06,31.18,10926.65,2723.75,66.2,131.41,,90.558,0.9294
3410,2013-01-28,79.748,96.29,122.95,1121.35,78.16,1.965,0.066,112.61,,13.57,96.44,208.99,1497.0,2746.0,143.66,30.756,10824.31,2733.25,63.7,131.22,,91.179,0.9269
3411,2013-01-29,79.564,96.27,123.95,1124.1899,73.61,1.999,0.066,112.411,,13.31,97.57,209.96,1505.0,2750.0,143.44,31.159,10866.72,2738.5,62.4,131.22,,90.46,0.9261
3412,2013-01-30,79.281,96.22,121.92,1119.45,77.34,1.992,0.066,112.27,,14.32,97.94,212.35,1495.25,2730.0,143.06,32.152,11113.95,2731.5,66.4,131.19,,90.79,0.9222
3413,2013-01-31,79.207,96.3,121.64,1116.22,76.72,1.985,0.071,112.28,,14.28,97.49,209.87,1493.25,2711.0,143.47,31.335,11138.66,2720.75,65.6,131.28,,91.021,0.911
3414,2013-02-01,79.206,96.21,122.55,1121.52,73.29,2.025,0.066,111.82,,12.9,97.77,210.96,1506.75,2708.0,142.84,31.942,11191.34,2752.25,65.0,131.12,,91.707,0.9094
3415,2013-02-04,79.554,96.37,122.6,1117.4301,77.79,1.957,0.061,112.07,,14.67,96.17,211.69,1493.5,2628.0,143.47,31.7,11260.35,2707.25,63.1,131.5,,92.77,0.9082
3416,2013-02-05,79.488,96.21,123.22,1115.1,75.07,2.005,0.071,111.84,,13.72,96.64,211.32,1506.0,2652.0,142.75,31.859,11046.92,2745.0,64.8,131.22,,92.153,0.9088
3417,2013-02-06,79.721,96.39,122.45,1118.04,77.24,1.964,0.071,112.16,,13.41,96.62,211.99,1506.75,2621.0,143.53,31.861,11463.75,2733.0,62.8,131.61,,93.57,0.9078
3418,2013-02-07,80.192,96.45,125.35,1113.62,76.86,1.959,0.071,112.1201,,13.5,95.83,211.05,1505.25,2599.0,143.78,31.387,11357.07,2737.75,59.9,131.75,,93.435,0.9099
3419,2013-02-08,80.213,96.43,125.67,1121.33,74.42,1.95,0.071,112.27,,13.02,95.72,210.49,1512.5,2627.0,143.69,31.425,11153.16,2767.75,61.5,131.73,,93.633,0.9184
3420,2013-02-11,80.31,96.46,125.53,1120.04,76.1,1.964,0.071,112.252,,12.94,97.03,208.24,1513.0,2622.0,143.88,30.895,,2766.25,60.0,131.69,,92.535,0.9172
3421,2013-02-12,80.106,96.3,126.12,1128.1,73.83,1.979,0.086,112.13,,12.64,97.51,208.3,1516.25,2646.0,143.25,31.004,11369.12,2756.5,59.8,131.44,,94.191,0.9206
3422,2013-02-13,80.091,96.17,126.68,1127.17,73.25,2.028,0.091,111.94,,12.98,97.01,207.74,1517.25,2655.0,142.62,30.854,11251.41,2766.0,61.7,131.16,,93.305,0.9166
3423,2013-02-14,80.458,96.36,127.19,1123.53,72.99,1.998,0.101,112.13,,12.66,97.31,206.52,1518.5,2637.0,143.47,30.343,11307.28,2763.0,59.1,131.56,,93.256,0.9174
3424,2013-02-15,80.58,96.32,130.46,1122.41,72.55,2.005,0.101,112.15,,12.46,95.86,203.24,1517.0,2615.0,143.47,29.839,11173.83,2757.0,59.1,131.53,,92.957,0.9221
3425,2013-02-18,80.58,,,,,,0.101,,,,,,,2616.0,143.49,30.043,11407.87,,,,,93.722,0.9231
3426,2013-02-19,80.468,96.24,130.15,1131.13,70.45,2.028,0.106,112.0,,12.31,96.66,202.57,1528.0,2665.0,143.06,29.413,11372.34,2776.5,58.4,131.34,,93.65,0.9232
3427,2013-02-20,81.069,96.27,124.47,1125.48,79.65,2.01,0.122,112.08,,14.68,95.22,199.26,1507.0,2640.0,143.09,28.615,11468.28,2733.25,57.9,131.47,,93.708,0.922
3428,2013-02-21,81.461,96.44,122.58,1116.6,80.83,1.974,0.127,112.201,,15.22,92.84,199.34,1501.0,2579.0,143.84,28.695,11309.13,2709.75,59.7,131.8,,93.66,0.9279
3429,2013-02-22,81.46,96.47,125.37,1124.25,78.66,1.962,0.127,112.31,,14.17,93.13,198.61,1514.5,2630.0,144.0,28.456,11385.94,2731.5,58.6,131.91,,93.15,0.9307
3430,2013-02-25,81.67,96.76,121.5,1109.51,94.34,1.865,0.122,112.84,,18.99,93.11,200.35,1487.25,2652.0,145.25,28.983,11662.52,2698.0,60.0,132.5,,94.22,0.9304
3431,2013-02-26,81.87,96.83,122.92,1111.24,90.23,1.886,0.112,112.73,,16.87,92.63,204.0,1492.5,2569.0,145.62,29.256,11398.81,2703.5,58.0,132.67,,92.397,0.9314
3432,2013-02-27,81.602,96.76,124.96,1118.49,82.29,1.9,0.1116,112.721,,14.73,92.76,201.5,1515.75,2612.0,145.16,28.943,11253.97,2736.25,58.41,132.58,,92.11,0.9316
3433,2013-02-28,81.949,96.81,126.86,1121.47,86.57,1.881,0.106,112.76,,15.51,92.05,199.28,1513.25,2635.0,145.28,28.395,11559.36,2733.75,55.88,132.7,,92.303,0.9285
3434,2013-03-01,82.276,96.92,128.19,1123.22,87.83,1.845,0.106,112.67,,15.36,90.68,198.54,1516.5,2617.0,145.84,28.451,11606.38,2744.5,55.0,132.92,,92.582,0.9371
3435,2013-03-04,82.195,96.85,128.65,1128.6,82.27,1.879,0.0887,112.54,,14.01,90.12,198.56,1525.75,2624.0,145.44,28.457,11652.29,2755.75,53.9,132.78,,93.564,0.942
3436,2013-03-05,82.087,96.78,128.65,1137.59,79.32,1.898,0.096,112.44,,13.48,90.82,198.87,1537.0,2683.0,145.16,28.563,11683.45,2794.0,56.5,132.69,,93.401,0.9403
3437,2013-03-06,82.459,96.61,126.62,1136.53,78.78,1.939,0.101,112.3099,,13.53,90.43,198.87,1539.0,2679.0,144.34,28.76,11932.27,2784.0,,132.39,,93.289,0.9412
3438,2013-03-07,82.081,96.4,125.28,1134.0699,77.16,1.995,0.096,112.0,,13.06,91.56,198.9,1542.75,2687.0,143.47,28.767,11968.08,2795.0,60.5,131.94,,93.927,0.9485
3439,2013-03-08,82.715,96.17,124.46,1131.22,76.65,2.049,0.096,111.7599,,12.59,91.95,199.12,1549.5,2727.0,142.5,28.909,12283.62,2797.25,58.1,131.47,,94.928,0.9422
3440,2013-03-11,82.573,96.18,125.21,1133.62,77.32,2.061,0.096,111.61,,11.56,92.06,199.27,1550.5,2720.0,142.44,28.812,12349.05,2805.5,55.07,131.48,,96.17,0.9523
3441,2013-03-12,82.584,96.31,128.66,1130.5,79.99,2.019,0.0963,111.88,,12.27,92.54,201.0,1546.75,2710.0,143.06,29.131,12314.81,2798.0,53.7,131.73,,96.619,0.9482
3442,2013-03-13,82.889,96.31,127.13,1130.13,84.36,2.023,0.091,111.843,,11.83,92.52,200.58,1550.0,2706.0,143.06,28.922,12239.66,2793.5,54.6,131.72,,95.82,0.9472
3443,2013-03-14,82.606,96.26,128.96,1139.33,83.5,2.037,0.096,111.79,,11.3,93.03,200.87,1556.0,2742.0,142.81,28.772,12381.19,2800.0,56.0,131.73,,96.02,0.9526
3444,2013-03-15,82.13,96.4,129.12,1144.52,85.72,1.991,0.091,112.08,,11.3,93.45,201.11,1553.5,2735.0,143.38,28.817,12560.95,2790.5,55.8,132.14,,95.962,0.9469
3445,2013-03-18,82.694,96.56,126.17,1137.0,93.07,1.955,0.081,112.2299,,13.36,93.74,202.61,1546.75,2642.0,144.22,28.841,12220.63,2787.0,,132.44,,94.889,0.9454
3446,2013-03-19,82.989,96.75,127.08,1129.47,94.39,1.904,0.061,112.35,,14.39,92.52,203.46,1542.25,2609.0,145.22,28.81,12468.23,2779.5,,132.8,,95.343,0.9472
3447,2013-03-20,82.779,96.64,123.73,1133.3,89.45,1.958,0.066,111.98,,12.67,93.5,202.96,1549.0,2646.0,143.12,28.783,,2785.25,,131.39,,95.05,0.9476
3448,2013-03-21,82.74,96.67,121.69,1130.45,93.98,1.915,0.066,112.329,,13.99,92.45,203.76,1539.0,2617.0,143.31,29.179,12635.69,2769.75,,131.41,,95.955,0.9446
3449,2013-03-22,82.529,96.72,122.18,1138.25,91.78,1.927,0.071,112.25,,13.57,93.71,202.79,1552.0,2619.0,143.62,28.666,12338.53,2793.5,,131.52,,94.91,0.9462
3450,2013-03-25,82.828,96.74,122.03,1141.12,88.86,1.92,0.0608,112.17,,13.74,94.81,202.6,1547.0,2587.0,143.5,28.785,12546.46,2784.25,57.67,131.58,,94.828,0.9385
3451,2013-03-26,82.881,96.78,122.47,1147.22,85.14,1.911,0.079,112.33,,12.77,96.34,201.44,1557.25,2577.0,143.69,28.644,12471.62,2799.75,56.1,131.7,,93.963,0.9483
3452,2013-03-27,83.221,96.96,121.99,1147.52,85.32,1.845,0.089,112.532,,13.15,96.58,202.69,1556.75,2548.0,144.56,28.577,12493.79,2801.0,,132.12,,94.635,0.9481
3453,2013-03-28,82.988,96.9,122.93,1150.13,83.2,1.852,0.071,112.57,,12.7,97.23,201.24,1562.75,2554.0,144.47,28.292,12335.96,2811.0,57.3,131.98,,94.316,0.9539
3454,2013-03-29,83.071,,,,,,,,,,,,,,,,12397.91,,,,,94.19,0.9492
